ID_Venta;Fecha;Hora;Sucursal;Nombre_Producto;Categoría_Producto;Tamaño;Cantidad;Precio_Unitario;Total_Venta;Método_de_Compra;Método_de_Pago;Cliente_Miembro;Descuento_Miembro;Promoción_Aplicada;Empleado_Atendió;Turno;Demora_Preparación_Min;Satisfacción_Cliente;Stock_Antes;Stock_Después
VTA02250;5/2/2025;09:52;Calle San Lorenzo 47;Té Verde en Hebras;Té;;2;1716.13;3432.26;Take Away;Tarjeta;No;0;2x1;Luis;Noche;8.6;1;32;30
VTA02251;9/4/2025;19:51;Avenida Colón 608;Mocha;Bebida Espresso Caliente;Pequeño;3;1271.14;3813.42;En tienda;Efectivo;Sí;0;Ninguna;Julián;Noche;8.6;4;22;19
VTA02252;6/1/2025;07:20;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Pequeño;1;1604.85;1604.85;Take Away;Tarjeta;No;0;Happy Hour;Marcos;Mañana;7.3;5;49;48
VTA02253;16/4/2025;16:51;Córdoba Shopping;House Blend;Café en Granos;;3;2681.54;8044.62;Take Away;Tarjeta;No;0;Happy Hour;Sofía;Tarde;6.7;4;26;23
VTA02254;15/4/2025;09:38;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Grande;5;1612.07;8060.35;En tienda;App;Sí;0;Happy Hour;Sofía;Mañana;12.0;4;50;45
VTA02255;17/1/2025;14:40;San Lorenzo 25, Nueva Córdoba;Croissant de Manteca;Bakery;;5;948.18;4740.9;En tienda;Tarjeta;Sí;10;2x1;Luis;Noche;4.7;4;19;14
VTA02256;3/3/2025;11:42;Calle San Lorenzo 47;Bagel Sandwich;Sándwiches;;4;1912.11;7648.44;Delivery;Tarjeta;Sí;15;Happy Hour;Florencia;Noche;3.1;2;43;39
VTA02257;6/1/2025;14:05;Calle San Lorenzo 47;Latte Helado;Bebida Espresso Helada;Pequeño;3;1368.41;4105.23;Delivery;Efectivo;No;0;2x1;Luis;Mañana;12.0;2;14;11
VTA02258;27/1/2025;15:57;San Lorenzo 25, Nueva Córdoba;Cookie con Chips de Chocolate;Bakery;;3;920.51;2761.53;Take Away;Tarjeta;No;0;Ninguna;Camila;Noche;12.5;4;27;24
VTA02259;27/1/2025;14:42;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;1;1210.41;1210.41;Take Away;Tarjeta;Sí;0;Combo;Camila;Tarde;11.5;4;49;48
VTA02260;27/1/2025;15:43;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;2;1670.95;3341.9;En tienda;Efectivo;No;0;Happy Hour;Sofía;Tarde;7.0;3;47;45
VTA02261;2/1/2025;15:23;Córdoba Shopping;Té Chai Latte;Té Caliente;;4;1583.19;6332.76;En tienda;Efectivo;No;0;2x1;Florencia;Tarde;11.0;3;10;6
VTA02262;9/4/2025;14:57;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;3;1012.01;3036.03;Delivery;App;No;0;2x1;Florencia;Noche;14.5;2;50;47
VTA02263;4/1/2025;18:45;Calle San Lorenzo 47;Té Chai Latte;Té Caliente;;1;1333.9;1333.9;Take Away;App;No;0;Happy Hour;Luis;Noche;6.3;4;19;18
VTA02264;27/1/2025;09:18;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Grande;4;1780.35;7121.4;Take Away;Efectivo;No;0;Combo;Camila;Noche;10.5;3;15;11
VTA02265;16/4/2025;17:57;Córdoba Shopping;Skinny Caramel Macchiato;Bebida Espresso Caliente;Pequeño;3;1555.32;4665.96;Delivery;App;Sí;15;Happy Hour;Florencia;Noche;3.6;5;16;13
VTA02266;24/3/2025;12:28;Avenida Colón 608;Espresso Roast;Café en Granos;;5;2170.19;10850.95;Take Away;App;Sí;10;Ninguna;Luis;Mañana;7.0;4;44;39
VTA02267;22/1/2025;09:23;Córdoba Shopping;Fosforito de Jamón y Queso;Sándwiches;;2;1460.73;2921.46;En tienda;App;Sí;0;Happy Hour;Camila;Tarde;13.6;2;33;31
VTA02268;10/3/2025;19:05;Calle San Lorenzo 47;Cookie con Chips de Chocolate;Bakery;;3;1213.02;3639.06;Delivery;Tarjeta;No;0;Ninguna;Florencia;Tarde;11.0;4;41;38
VTA02269;24/1/2025;15:25;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;4;2911.48;11645.92;Take Away;Tarjeta;No;0;Happy Hour;Marcos;Noche;12.3;3;30;26
VTA02270;25/3/2025;13:19;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;4;1299.16;5196.64;En tienda;Efectivo;No;0;Happy Hour;Luis;Tarde;8.4;1;22;18
VTA02271;8/2/2025;19:16;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Venti;5;1916.9;9584.5;En tienda;Tarjeta;No;0;Happy Hour;Florencia;Tarde;7.1;2;40;35
VTA02272;15/1/2025;12:52;Calle San Lorenzo 47;Té Verde;Té Caliente;;1;1279.12;1279.12;En tienda;Tarjeta;Sí;10;Combo;Sofía;Noche;14.2;1;36;35
VTA02273;10/3/2025;14:53;San Lorenzo 25, Nueva Córdoba;Latte Helado;Bebida Espresso Helada;Tall;4;1340.86;5363.44;Take Away;Efectivo;No;0;Happy Hour;Sofía;Tarde;8.1;3;36;32
VTA02274;19/3/2025;10:53;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Grande;5;1725.46;8627.3;Delivery;Tarjeta;Sí;15;Happy Hour;Florencia;Tarde;8.9;3;24;19
VTA02275;22/2/2025;14:54;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;1;1163.49;1163.49;En tienda;Efectivo;Sí;10;Happy Hour;Camila;Tarde;13.5;1;46;45
VTA02276;6/2/2025;20:13;Córdoba Shopping;Té Verde;Té Caliente;;4;1283.45;5133.8;Delivery;Efectivo;Sí;10;2x1;Sofía;Noche;8.7;4;27;23
VTA02277;3/1/2025;13:39;Córdoba Shopping;Mocha Blanco;Bebida Espresso Caliente;Grande;2;1336.81;2673.62;Take Away;App;Sí;0;Ninguna;Sofía;Tarde;2.1;1;16;14
VTA02278;20/3/2025;17:45;Avenida Colón 608;Wrap de Pollo y Vegetales;Sándwiches;;2;1515.21;3030.42;Delivery;App;No;0;2x1;Florencia;Noche;8.5;4;49;47
VTA02279;1/4/2025;20:03;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;1;1209.09;1209.09;En tienda;Efectivo;Sí;10;2x1;Luis;Noche;3.0;4;22;21
VTA02280;28/2/2025;07:18;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;5;1334.34;6671.7;Delivery;App;No;0;Combo;Luis;Tarde;12.7;5;38;33
VTA02281;11/1/2025;10:04;Córdoba Shopping;Espresso Roast;Café en Granos;;2;2325.03;4650.06;Delivery;Tarjeta;No;0;2x1;Camila;Tarde;9.0;3;35;33
VTA02282;27/2/2025;09:59;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;1;1352.27;1352.27;Delivery;Tarjeta;Sí;15;Ninguna;Camila;Noche;4.8;5;19;18
VTA02283;31/3/2025;08:31;Avenida Colón 608;Moneda de Chocolate;Snacks;;3;1000.54;3001.62;Delivery;Tarjeta;No;0;2x1;Julián;Tarde;13.5;4;20;17
VTA02284;17/2/2025;09:03;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;3;1134.65;3403.95;Take Away;Efectivo;No;0;Combo;Camila;Tarde;14.5;2;26;23
VTA02285;5/3/2025;15:12;San Lorenzo 25, Nueva Córdoba;Espresso Roast;Café en Granos;;3;2618.95;7856.85;Take Away;Efectivo;No;0;2x1;Luis;Noche;14.5;4;22;19
VTA02286;22/2/2025;09:34;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;5;1485.8;7429.0;Take Away;App;Sí;10;Combo;Florencia;Tarde;12.3;1;23;18
VTA02287;7/4/2025;10:26;Avenida Colón 608;Té Verde;Té Caliente;;2;1444.22;2888.44;Take Away;App;No;0;Combo;Camila;Noche;3.8;3;23;21
VTA02288;10/1/2025;13:23;Calle San Lorenzo 47;Cookie con Chips de Chocolate;Bakery;;1;910.84;910.84;En tienda;App;Sí;10;Combo;Julián;Tarde;3.4;2;14;13
VTA02289;5/3/2025;19:39;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Tall;2;1555.95;3111.9;En tienda;Tarjeta;No;0;Combo;Sofía;Tarde;11.8;3;48;46
VTA02290;12/4/2025;11:10;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;3;1604.64;4813.92;Delivery;Efectivo;Sí;10;2x1;Marcos;Tarde;7.1;4;29;26
VTA02291;6/2/2025;18:10;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Tall;4;1697.0;6788.0;En tienda;App;Sí;10;Happy Hour;Florencia;Noche;11.8;2;29;25
VTA02292;6/3/2025;08:33;Córdoba Shopping;Wrap de Pollo y Vegetales;Sándwiches;;5;1970.8;9854.0;En tienda;App;Sí;0;Ninguna;Marcos;Tarde;2.5;1;40;35
VTA02293;21/2/2025;08:07;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;5;1906.04;9530.2;Delivery;Tarjeta;No;0;Ninguna;Sofía;Mañana;12.9;4;26;21
VTA02294;1/2/2025;18:02;Córdoba Shopping;Té Chai Latte;Té Caliente;;4;1158.65;4634.6;Delivery;Efectivo;Sí;10;Happy Hour;Julián;Noche;5.5;2;28;24
VTA02295;25/2/2025;12:36;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;1;1685.9;1685.9;En tienda;Efectivo;Sí;10;Happy Hour;Camila;Tarde;12.2;4;27;26
VTA02296;5/1/2025;08:27;Córdoba Shopping;Cold Brew;Bebida Espresso Helada;Tall;1;1687.86;1687.86;Take Away;Efectivo;Sí;10;2x1;Luis;Tarde;3.9;3;38;37
VTA02297;16/3/2025;12:00;San Lorenzo 25, Nueva Córdoba;Muffin de Arándanos;Bakery;;5;918.81;4594.05;Take Away;Tarjeta;No;0;Ninguna;Julián;Tarde;7.9;5;37;32
VTA02298;27/1/2025;16:44;San Lorenzo 25, Nueva Córdoba;Moneda de Chocolate;Snacks;;2;819.84;1639.68;En tienda;Tarjeta;No;0;2x1;Marcos;Mañana;4.6;4;17;15
VTA02299;27/3/2025;08:06;Calle San Lorenzo 47;Té Verde en Hebras;Té;;3;2102.33;6306.99;Delivery;Efectivo;No;0;2x1;Florencia;Tarde;14.7;1;38;35
VTA02300;5/3/2025;14:47;Córdoba Shopping;Muffin de Arándanos;Bakery;;3;1177.07;3531.21;Take Away;App;No;0;Happy Hour;Luis;Mañana;14.8;2;35;32
VTA02301;20/1/2025;10:08;Calle San Lorenzo 47;Americano Helado;Bebida Espresso Helada;Venti;1;1835.08;1835.08;En tienda;App;No;0;Happy Hour;Florencia;Noche;2.8;2;45;44
VTA02302;9/4/2025;13:23;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;4;798.56;3194.24;En tienda;Tarjeta;No;0;2x1;Marcos;Mañana;12.4;3;10;6
VTA02303;27/1/2025;20:20;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Venti;4;1930.79;7723.16;Delivery;App;Sí;10;Combo;Luis;Noche;12.8;4;26;22
VTA02304;17/3/2025;20:34;Calle San Lorenzo 47;House Blend;Café en Granos;;1;2145.3;2145.3;En tienda;Efectivo;Sí;15;2x1;Camila;Mañana;12.4;2;16;15
VTA02305;15/4/2025;18:46;Avenida Colón 608;Moneda de Chocolate;Snacks;;4;1164.8;4659.2;Take Away;App;Sí;0;2x1;Julián;Mañana;14.4;3;10;6
VTA02306;22/1/2025;16:45;Córdoba Shopping;Americano Helado;Bebida Espresso Helada;Pequeño;2;1667.66;3335.32;Delivery;App;Sí;15;2x1;Sofía;Tarde;7.9;3;14;12
VTA02307;15/4/2025;19:15;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Tall;5;1557.6;7788.0;Take Away;Tarjeta;No;0;Combo;Julián;Tarde;8.7;5;31;26
VTA02308;13/2/2025;19:15;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;2;1714.43;3428.86;Delivery;App;No;0;Ninguna;Luis;Mañana;7.7;4;40;38
VTA02309;27/2/2025;19:59;Córdoba Shopping;Mix de Frutos Secos;Snacks;;3;830.53;2491.59;Take Away;Efectivo;Sí;10;Ninguna;Camila;Tarde;2.9;1;49;46
VTA02310;6/4/2025;20:09;Avenida Colón 608;Té Verde en Hebras;Té;;1;1910.73;1910.73;En tienda;App;No;0;Ninguna;Sofía;Tarde;7.2;2;13;12
VTA02311;27/3/2025;09:42;Córdoba Shopping;Té Verde;Té Caliente;;4;1259.65;5038.6;Delivery;App;No;0;Ninguna;Florencia;Mañana;5.0;1;43;39
VTA02312;4/1/2025;16:16;Córdoba Shopping;House Blend;Café en Granos;;1;2484.26;2484.26;En tienda;App;No;0;2x1;Camila;Tarde;2.4;4;42;41
VTA02313;4/3/2025;17:23;Calle San Lorenzo 47;Skinny Vainilla Latte Helado;Bebida Espresso Helada;Tall;4;1394.91;5579.64;Delivery;App;No;0;Ninguna;Julián;Noche;4.5;3;24;20
VTA02314;31/1/2025;14:49;Calle San Lorenzo 47;Té Verde en Hebras;Té;;4;1805.46;7221.84;Take Away;Tarjeta;Sí;0;Ninguna;Florencia;Mañana;12.4;2;46;42
VTA02315;20/2/2025;08:18;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;2;1438.36;2876.72;Take Away;Efectivo;Sí;0;Ninguna;Sofía;Noche;8.8;1;43;41
VTA02316;12/1/2025;13:31;Calle San Lorenzo 47;Americano;Bebida Espresso Caliente;Grande;3;1619.61;4858.83;En tienda;App;No;0;Ninguna;Camila;Noche;14.0;5;29;26
VTA02317;8/2/2025;16:20;Avenida Colón 608;Espresso Roast;Café en Granos;;2;2339.08;4678.16;Delivery;App;Sí;15;Combo;Camila;Mañana;12.6;1;28;26
VTA02318;23/2/2025;17:20;Avenida Colón 608;Termo Reutilizable;Merchandising;;4;3460.05;13840.2;Delivery;Efectivo;Sí;15;Ninguna;Luis;Mañana;13.8;3;38;34
VTA02319;22/1/2025;19:45;Calle San Lorenzo 47;Té Verde en Hebras;Té;;5;1894.57;9472.85;Delivery;App;Sí;15;Ninguna;Julián;Tarde;10.9;4;14;9
VTA02320;20/3/2025;12:23;Córdoba Shopping;Latte;Bebida Espresso Caliente;Pequeño;4;1689.6;6758.4;En tienda;App;No;0;2x1;Julián;Tarde;11.3;5;33;29
VTA02321;20/3/2025;13:01;Avenida Colón 608;Té Verde;Té Caliente;;2;1183.68;2367.36;Delivery;App;Sí;15;2x1;Florencia;Noche;9.0;4;39;37
VTA02322;31/1/2025;19:21;Calle San Lorenzo 47;Latte Helado;Bebida Espresso Helada;Pequeño;3;1841.4;5524.2;Take Away;App;Sí;10;Ninguna;Luis;Tarde;11.7;1;44;41
VTA02323;28/2/2025;17:53;Córdoba Shopping;Fosforito de Jamón y Queso;Sándwiches;;2;1500.12;3000.24;Delivery;Efectivo;No;0;Combo;Florencia;Tarde;4.2;3;42;40
VTA02324;7/1/2025;19:00;Avenida Colón 608;Latte Helado;Bebida Espresso Helada;Venti;4;1376.88;5507.52;Delivery;Efectivo;No;0;2x1;Sofía;Mañana;2.1;3;26;22
VTA02325;6/3/2025;09:43;Avenida Colón 608;Skinny Caramel Macchiato;Bebida Espresso Caliente;Venti;1;1277.59;1277.59;Take Away;App;Sí;15;Happy Hour;Marcos;Mañana;10.1;3;41;40
VTA02326;21/2/2025;08:24;Calle San Lorenzo 47;Vainilla Latte Helado;Bebida Espresso Helada;Venti;3;1372.45;4117.35;Delivery;Tarjeta;Sí;15;Ninguna;Luis;Noche;2.1;5;13;10
VTA02327;24/2/2025;15:43;Córdoba Shopping;Té Verde en Hebras;Té;;1;1904.28;1904.28;Take Away;Efectivo;No;0;Happy Hour;Marcos;Noche;5.8;3;38;37
VTA02328;2/2/2025;12:43;Calle San Lorenzo 47;Mix de Frutos Secos;Snacks;;2;809.98;1619.96;En tienda;App;No;0;Ninguna;Camila;Tarde;13.4;2;44;42
VTA02329;16/2/2025;16:19;Avenida Colón 608;Té Chai Latte;Té Caliente;;5;1230.91;6154.55;En tienda;App;Sí;0;Ninguna;Luis;Mañana;9.0;4;28;23
VTA02330;5/4/2025;09:58;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Venti;2;2047.32;4094.64;En tienda;Tarjeta;Sí;15;Combo;Luis;Tarde;13.8;5;48;46
VTA02331;13/2/2025;13:03;Avenida Colón 608;Mix de Frutos Secos;Snacks;;1;1172.28;1172.28;Take Away;App;No;0;2x1;Luis;Mañana;8.2;2;29;28
VTA02332;5/4/2025;12:29;Calle San Lorenzo 47;Vainilla Latte Helado;Bebida Espresso Helada;Tall;3;1305.52;3916.56;Delivery;Tarjeta;No;0;2x1;Julián;Tarde;9.7;1;19;16
VTA02333;20/2/2025;12:39;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Pequeño;3;1749.47;5248.41;En tienda;Tarjeta;Sí;15;Happy Hour;Camila;Mañana;10.5;4;49;46
VTA02334;4/1/2025;08:52;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;4;1279.06;5116.24;Delivery;Tarjeta;Sí;0;Happy Hour;Sofía;Noche;7.4;5;36;32
VTA02335;8/1/2025;11:28;San Lorenzo 25, Nueva Córdoba;House Blend;Café en Granos;;5;2733.55;13667.75;Delivery;Efectivo;No;0;Ninguna;Camila;Noche;2.0;2;41;36
VTA02336;13/1/2025;07:53;Calle San Lorenzo 47;Muffin de Arándanos;Bakery;;1;1103.15;1103.15;Take Away;App;No;0;2x1;Florencia;Tarde;8.7;2;42;41
VTA02337;6/4/2025;14:45;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Grande;2;1692.36;3384.72;En tienda;App;No;0;Happy Hour;Florencia;Mañana;2.9;4;15;13
VTA02338;23/2/2025;12:41;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;1;1697.41;1697.41;Take Away;Efectivo;Sí;15;2x1;Marcos;Noche;12.3;2;45;44
VTA02339;19/2/2025;20:32;San Lorenzo 25, Nueva Córdoba;Croissant Relleno con Crema de Avellanas;Bakery;;1;1287.94;1287.94;Delivery;App;No;0;2x1;Florencia;Tarde;3.5;4;34;33
VTA02340;16/3/2025;14:22;Calle San Lorenzo 47;House Blend;Café en Granos;;3;2433.28;7299.84;En tienda;Tarjeta;Sí;0;2x1;Camila;Tarde;4.9;5;26;23
VTA02341;25/3/2025;16:30;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;5;1503.25;7516.25;Delivery;App;Sí;10;Happy Hour;Luis;Noche;6.2;1;27;22
VTA02342;25/2/2025;14:02;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;4;1331.11;5324.44;Delivery;App;No;0;Ninguna;Julián;Mañana;8.8;1;42;38
VTA02343;8/1/2025;07:50;Córdoba Shopping;Wrap de Pollo y Vegetales;Sándwiches;;4;1695.0;6780.0;Delivery;Efectivo;No;0;Combo;Camila;Tarde;12.2;3;48;44
VTA02344;8/4/2025;20:50;Córdoba Shopping;Moneda de Chocolate;Snacks;;4;1220.52;4882.08;En tienda;Efectivo;No;0;Happy Hour;Luis;Mañana;2.9;5;50;46
VTA02345;21/2/2025;16:40;Avenida Colón 608;Termo Reutilizable;Merchandising;;5;2568.37;12841.85;Delivery;Tarjeta;No;0;Ninguna;Luis;Mañana;13.6;4;46;41
VTA02346;14/4/2025;11:02;Córdoba Shopping;Té Verde;Té Caliente;;2;1331.54;2663.08;En tienda;Tarjeta;Sí;10;Happy Hour;Florencia;Mañana;9.8;2;21;19
VTA02347;13/3/2025;19:04;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;2;1535.19;3070.38;En tienda;App;Sí;15;Combo;Camila;Mañana;6.3;3;20;18
VTA02348;19/3/2025;17:16;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;3;1223.57;3670.71;Take Away;Tarjeta;Sí;15;2x1;Florencia;Mañana;13.8;5;40;37
VTA02349;3/2/2025;16:57;Avenida Colón 608;Termo Reutilizable;Merchandising;;2;2509.98;5019.96;En tienda;Tarjeta;No;0;Happy Hour;Julián;Mañana;14.8;3;35;33
VTA02350;1/1/2025;18:43;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Pequeño;3;1738.86;5216.58;En tienda;App;Sí;10;Happy Hour;Camila;Noche;9.0;4;23;20
VTA02351;18/1/2025;07:46;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;2;1613.15;3226.3;En tienda;Efectivo;No;0;2x1;Florencia;Tarde;8.3;1;13;11
VTA02352;16/1/2025;18:05;Avenida Colón 608;Mix de Frutos Secos;Snacks;;5;809.56;4047.8;Take Away;App;Sí;0;Combo;Sofía;Noche;4.2;5;20;15
VTA02353;14/1/2025;16:38;San Lorenzo 25, Nueva Córdoba;Croissant Relleno con Crema de Avellanas;Bakery;;2;1255.73;2511.46;En tienda;App;Sí;0;Combo;Marcos;Mañana;10.4;1;17;15
VTA02354;26/3/2025;12:39;Avenida Colón 608;Té Verde;Té Caliente;;5;1579.81;7899.05;Take Away;Efectivo;Sí;10;2x1;Sofía;Tarde;3.8;5;13;8
VTA02355;2/1/2025;20:20;Avenida Colón 608;Mix de Frutos Secos;Snacks;;5;954.35;4771.75;Delivery;Tarjeta;Sí;0;2x1;Luis;Tarde;10.2;2;42;37
VTA02356;7/2/2025;18:48;Calle San Lorenzo 47;Croissant Relleno con Crema de Avellanas;Bakery;;2;1097.59;2195.18;En tienda;App;Sí;0;Ninguna;Julián;Mañana;7.9;4;33;31
VTA02357;20/3/2025;16:49;Calle San Lorenzo 47;Skinny Vainilla Latte;Bebida Espresso Caliente;Venti;4;1416.69;5666.76;Take Away;App;No;0;Ninguna;Sofía;Noche;11.1;4;44;40
VTA02358;6/1/2025;14:40;San Lorenzo 25, Nueva Córdoba;Muffin de Arándanos;Bakery;;3;933.34;2800.02;Take Away;App;No;0;Combo;Julián;Tarde;10.6;4;13;10
VTA02359;6/1/2025;15:29;San Lorenzo 25, Nueva Córdoba;Moneda de Chocolate;Snacks;;4;708.56;2834.24;Take Away;Tarjeta;No;0;Happy Hour;Marcos;Tarde;5.7;3;34;30
VTA02360;26/1/2025;15:34;Avenida Colón 608;Té Chai Latte;Té Caliente;;1;1180.88;1180.88;Take Away;Tarjeta;No;0;Ninguna;Sofía;Mañana;2.5;4;15;14
VTA02361;28/3/2025;15:00;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;1;1319.74;1319.74;Delivery;Efectivo;Sí;15;Ninguna;Sofía;Tarde;8.7;1;16;15
VTA02362;2/1/2025;07:51;San Lorenzo 25, Nueva Córdoba;Vainilla Latte;Bebida Espresso Caliente;Tall;4;1793.99;7175.96;Take Away;Tarjeta;Sí;0;Ninguna;Sofía;Noche;5.6;3;30;26
VTA02363;16/3/2025;11:36;San Lorenzo 25, Nueva Córdoba;Vainilla Latte Helado;Bebida Espresso Helada;Tall;2;1322.27;2644.54;En tienda;Tarjeta;Sí;15;Combo;Florencia;Mañana;14.6;3;43;41
VTA02364;21/2/2025;13:45;Avenida Colón 608;Americano;Bebida Espresso Caliente;Tall;1;1340.18;1340.18;Delivery;Efectivo;No;0;Combo;Sofía;Tarde;2.6;5;39;38
VTA02365;9/2/2025;15:40;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;5;3113.2;15566.0;Take Away;Efectivo;Sí;10;2x1;Camila;Tarde;5.7;1;26;21
VTA02366;2/1/2025;07:06;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;1;704.32;704.32;Take Away;App;Sí;10;2x1;Sofía;Mañana;5.0;2;46;45
VTA02367;2/3/2025;12:55;Calle San Lorenzo 47;Vainilla Latte;Bebida Espresso Caliente;Tall;1;1255.74;1255.74;Delivery;App;No;0;Happy Hour;Sofía;Noche;5.7;4;25;24
VTA02368;8/2/2025;14:47;Avenida Colón 608;House Blend;Café en Granos;;3;2641.87;7925.61;Take Away;Efectivo;Sí;10;Combo;Camila;Noche;5.7;1;48;45
VTA02369;19/3/2025;16:36;San Lorenzo 25, Nueva Córdoba;Fosforito de Jamón y Queso;Sándwiches;;4;1706.64;6826.56;Delivery;Efectivo;No;0;Combo;Marcos;Mañana;7.8;3;13;9
VTA02370;8/2/2025;15:47;San Lorenzo 25, Nueva Córdoba;Termo Reutilizable;Merchandising;;2;2758.27;5516.54;Take Away;Efectivo;No;0;Ninguna;Camila;Noche;14.2;4;19;17
VTA02371;13/4/2025;15:08;Avenida Colón 608;Mocha;Bebida Espresso Caliente;Tall;3;1560.13;4680.39;Take Away;App;Sí;0;Happy Hour;Marcos;Noche;8.8;2;13;10
VTA02372;11/4/2025;07:21;Córdoba Shopping;Croissant Relleno con Crema de Avellanas;Bakery;;4;1438.54;5754.16;Delivery;Efectivo;No;0;Ninguna;Sofía;Noche;4.6;2;48;44
VTA02373;7/2/2025;13:56;Calle San Lorenzo 47;Espresso Roast;Café en Granos;;3;2759.49;8278.47;Delivery;App;No;0;Happy Hour;Sofía;Tarde;12.8;4;37;34
VTA02374;16/1/2025;09:20;Avenida Colón 608;Budín de Limón;Bakery;;5;1135.11;5675.55;Delivery;App;No;0;2x1;Luis;Noche;5.4;3;15;10
VTA02375;24/1/2025;14:46;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;3;1493.92;4481.76;Take Away;Efectivo;No;0;Combo;Marcos;Noche;5.2;2;25;22
VTA02376;12/2/2025;18:04;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Grande;4;1676.89;6707.56;Take Away;Tarjeta;No;0;Ninguna;Camila;Tarde;13.1;5;23;19
VTA02377;9/1/2025;10:36;Avenida Colón 608;Muffin de Arándanos;Bakery;;2;1099.7;2199.4;Take Away;App;Sí;15;Happy Hour;Sofía;Tarde;3.6;1;48;46
VTA02378;8/3/2025;08:01;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;5;1151.27;5756.35;En tienda;Efectivo;No;0;2x1;Julián;Mañana;2.8;5;30;25
VTA02379;28/1/2025;14:00;Córdoba Shopping;Americano Helado;Bebida Espresso Helada;Tall;2;1428.15;2856.3;Delivery;App;Sí;10;Combo;Camila;Tarde;4.1;3;11;9
VTA02380;7/2/2025;19:13;Córdoba Shopping;House Blend;Café en Granos;;1;2552.65;2552.65;Take Away;App;Sí;10;Ninguna;Marcos;Mañana;9.7;1;32;31
VTA02381;6/2/2025;13:49;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;4;1630.4;6521.6;Delivery;Efectivo;Sí;15;Happy Hour;Camila;Mañana;6.1;4;29;25
VTA02382;13/3/2025;18:10;Córdoba Shopping;Té Verde en Hebras;Té;;4;1874.45;7497.8;Delivery;Efectivo;No;0;Combo;Florencia;Noche;12.7;3;41;37
VTA02383;4/4/2025;17:23;San Lorenzo 25, Nueva Córdoba;Flat White;Bebida Espresso Caliente;Pequeño;5;1689.35;8446.75;Take Away;Tarjeta;No;0;Ninguna;Luis;Mañana;6.3;2;49;44
VTA02384;5/2/2025;09:29;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Venti;4;1709.45;6837.8;Delivery;Tarjeta;Sí;10;Ninguna;Luis;Tarde;10.3;4;40;36
VTA02385;10/3/2025;11:47;San Lorenzo 25, Nueva Córdoba;Termo Reutilizable;Merchandising;;2;3491.03;6982.06;Delivery;App;No;0;Ninguna;Florencia;Mañana;13.1;5;35;33
VTA02386;8/4/2025;08:15;San Lorenzo 25, Nueva Córdoba;Americano;Bebida Espresso Caliente;Tall;5;1223.8;6119.0;Delivery;App;No;0;Ninguna;Julián;Tarde;8.3;4;46;41
